fold,origin,target_time,source_start,prep_minutes,source_status,eligible_alert_order_for_source,scenario,horizon,alarm_source,scenario_label,evaluation_phase,selected_point_model,selected_risk_model
1,2021-06-24 09:15:00,2021-06-24 13:15:00,2021-06-24 13:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 09:30:00,2021-06-24 13:30:00,2021-06-24 13:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 09:45:00,2021-06-24 13:45:00,2021-06-24 13:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 10:00:00,2021-06-24 14:00:00,2021-06-24 13:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 10:15:00,2021-06-24 14:15:00,2021-06-24 14:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 10:30:00,2021-06-24 14:30:00,2021-06-24 14:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 10:45:00,2021-06-24 14:45:00,2021-06-24 14:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 11:00:00,2021-06-24 15:00:00,2021-06-24 14:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 11:30:00,2021-06-24 15:30:00,2021-06-24 15:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 11:45:00,2021-06-24 15:45:00,2021-06-24 15:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 12:00:00,2021-06-24 16:00:00,2021-06-24 15:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 12:15:00,2021-06-24 16:15:00,2021-06-24 16:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 12:30:00,2021-06-24 16:30:00,2021-06-24 16:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 13:00:00,2021-06-24 17:00:00,2021-06-24 16:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 14:00:00,2021-06-24 18:00:00,2021-06-24 17:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 14:15:00,2021-06-24 18:15:00,2021-06-24 18:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 14:30:00,2021-06-24 18:30:00,2021-06-24 18:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 14:45:00,2021-06-24 18:45:00,2021-06-24 18:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 15:00:00,2021-06-24 19:00:00,2021-06-24 18:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 15:15:00,2021-06-24 19:15:00,2021-06-24 19:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 15:30:00,2021-06-24 19:30:00,2021-06-24 19:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-24 15:45:00,2021-06-24 19:45:00,2021-06-24 19:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 04:00:00,2021-06-25 08:00:00,2021-06-25 07:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 04:15:00,2021-06-25 08:15:00,2021-06-25 08:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 04:30:00,2021-06-25 08:30:00,2021-06-25 08:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 04:45:00,2021-06-25 08:45:00,2021-06-25 08:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 05:00:00,2021-06-25 09:00:00,2021-06-25 08:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 05:15:00,2021-06-25 09:15:00,2021-06-25 09:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 05:30:00,2021-06-25 09:30:00,2021-06-25 09:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 05:45:00,2021-06-25 09:45:00,2021-06-25 09:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 06:00:00,2021-06-25 10:00:00,2021-06-25 09:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 06:15:00,2021-06-25 10:15:00,2021-06-25 10:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 06:30:00,2021-06-25 10:30:00,2021-06-25 10:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 06:45:00,2021-06-25 10:45:00,2021-06-25 10:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 07:00:00,2021-06-25 11:00:00,2021-06-25 10:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 07:15:00,2021-06-25 11:15:00,2021-06-25 11:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 07:30:00,2021-06-25 11:30:00,2021-06-25 11:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 07:45:00,2021-06-25 11:45:00,2021-06-25 11:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 08:00:00,2021-06-25 12:00:00,2021-06-25 11:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 09:15:00,2021-06-25 13:15:00,2021-06-25 13:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 09:30:00,2021-06-25 13:30:00,2021-06-25 13:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 09:45:00,2021-06-25 13:45:00,2021-06-25 13:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 10:00:00,2021-06-25 14:00:00,2021-06-25 13:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 10:15:00,2021-06-25 14:15:00,2021-06-25 14:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 10:30:00,2021-06-25 14:30:00,2021-06-25 14:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 10:45:00,2021-06-25 14:45:00,2021-06-25 14:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 11:00:00,2021-06-25 15:00:00,2021-06-25 14:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 11:30:00,2021-06-25 15:30:00,2021-06-25 15:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 11:45:00,2021-06-25 15:45:00,2021-06-25 15:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 12:00:00,2021-06-25 16:00:00,2021-06-25 15:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 12:45:00,2021-06-25 16:45:00,2021-06-25 16:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 13:00:00,2021-06-25 17:00:00,2021-06-25 16:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 14:00:00,2021-06-25 18:00:00,2021-06-25 17:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 14:15:00,2021-06-25 18:15:00,2021-06-25 18:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 15:00:00,2021-06-25 19:00:00,2021-06-25 18:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
1,2021-06-25 15:45:00,2021-06-25 19:45:00,2021-06-25 19:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 04:15:00,2021-07-08 08:15:00,2021-07-08 08:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 04:30:00,2021-07-08 08:30:00,2021-07-08 08:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 04:45:00,2021-07-08 08:45:00,2021-07-08 08:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 05:00:00,2021-07-08 09:00:00,2021-07-08 08:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 05:15:00,2021-07-08 09:15:00,2021-07-08 09:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 05:30:00,2021-07-08 09:30:00,2021-07-08 09:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 05:45:00,2021-07-08 09:45:00,2021-07-08 09:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 06:00:00,2021-07-08 10:00:00,2021-07-08 09:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 06:15:00,2021-07-08 10:15:00,2021-07-08 10:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 06:30:00,2021-07-08 10:30:00,2021-07-08 10:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 06:45:00,2021-07-08 10:45:00,2021-07-08 10:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 07:00:00,2021-07-08 11:00:00,2021-07-08 10:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 07:15:00,2021-07-08 11:15:00,2021-07-08 11:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 07:30:00,2021-07-08 11:30:00,2021-07-08 11:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 07:45:00,2021-07-08 11:45:00,2021-07-08 11:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 08:00:00,2021-07-08 12:00:00,2021-07-08 11:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 09:15:00,2021-07-08 13:15:00,2021-07-08 13:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 09:30:00,2021-07-08 13:30:00,2021-07-08 13:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 09:45:00,2021-07-08 13:45:00,2021-07-08 13:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 10:00:00,2021-07-08 14:00:00,2021-07-08 13:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 10:15:00,2021-07-08 14:15:00,2021-07-08 14:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 10:30:00,2021-07-08 14:30:00,2021-07-08 14:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 10:45:00,2021-07-08 14:45:00,2021-07-08 14:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 11:00:00,2021-07-08 15:00:00,2021-07-08 14:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 11:30:00,2021-07-08 15:30:00,2021-07-08 15:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 11:45:00,2021-07-08 15:45:00,2021-07-08 15:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 12:00:00,2021-07-08 16:00:00,2021-07-08 15:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 12:15:00,2021-07-08 16:15:00,2021-07-08 16:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 12:30:00,2021-07-08 16:30:00,2021-07-08 16:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 12:45:00,2021-07-08 16:45:00,2021-07-08 16:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 13:00:00,2021-07-08 17:00:00,2021-07-08 16:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 13:45:00,2021-07-08 17:45:00,2021-07-08 17:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 14:00:00,2021-07-08 18:00:00,2021-07-08 17:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 14:15:00,2021-07-08 18:15:00,2021-07-08 18:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 14:30:00,2021-07-08 18:30:00,2021-07-08 18:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 14:45:00,2021-07-08 18:45:00,2021-07-08 18:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 15:00:00,2021-07-08 19:00:00,2021-07-08 18:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 15:15:00,2021-07-08 19:15:00,2021-07-08 19:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 15:30:00,2021-07-08 19:30:00,2021-07-08 19:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 15:45:00,2021-07-08 19:45:00,2021-07-08 19:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-08 16:00:00,2021-07-08 20:00:00,2021-07-08 19:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 04:15:00,2021-07-09 08:15:00,2021-07-09 08:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 04:30:00,2021-07-09 08:30:00,2021-07-09 08:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 04:45:00,2021-07-09 08:45:00,2021-07-09 08:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 05:00:00,2021-07-09 09:00:00,2021-07-09 08:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 05:15:00,2021-07-09 09:15:00,2021-07-09 09:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 05:30:00,2021-07-09 09:30:00,2021-07-09 09:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 05:45:00,2021-07-09 09:45:00,2021-07-09 09:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 06:00:00,2021-07-09 10:00:00,2021-07-09 09:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 06:15:00,2021-07-09 10:15:00,2021-07-09 10:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 06:30:00,2021-07-09 10:30:00,2021-07-09 10:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 06:45:00,2021-07-09 10:45:00,2021-07-09 10:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 07:00:00,2021-07-09 11:00:00,2021-07-09 10:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 07:15:00,2021-07-09 11:15:00,2021-07-09 11:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 07:30:00,2021-07-09 11:30:00,2021-07-09 11:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 07:45:00,2021-07-09 11:45:00,2021-07-09 11:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 08:00:00,2021-07-09 12:00:00,2021-07-09 11:00:00,60,source_eligible,4.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 09:15:00,2021-07-09 13:15:00,2021-07-09 13:00:00,60,source_eligible,1.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 09:30:00,2021-07-09 13:30:00,2021-07-09 13:00:00,60,source_eligible,2.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
2,2021-07-09 09:45:00,2021-07-09 13:45:00,2021-07-09 13:00:00,60,source_eligible,3.0,C,16,original_operational,사후 관측 생산량 기반 가정 시나리오,P2_fixed_selected_combination,lgbm_residual_cbl,lgbm_quantile_b
