date,measurement_rows,weld force(bar) mean,weld force(bar) std,weld current(kA) mean,weld current(kA) std,weld Voltage(v) mean,weld Voltage(v) std,weld time(ms) mean,weld time(ms) std,defect_count,type_1,type_2,type_3
2020-03-24,1200,2.3298,0.03565837348598977,14.685816666666666,0.07802182959788433,2.702091666666667,0.0043315392663465895,71.72858333333333,0.6311787770481929,4.0,2.0,1.0,1.0
2020-03-25,1352,3.3323594674556216,2.0346375822894975,14.748202662721893,0.1107358219272061,2.7068683431952665,0.03623844224834756,71.71989644970414,0.6328011496267079,8.0,3.0,2.0,3.0
2020-03-26,1000,2.35144,0.021349055767929326,14.64811,0.07515967586995427,2.702032,0.004075485932448547,71.7496,0.6219474725880462,7.0,3.0,2.0,2.0
2020-03-27,1648,3.1455279126213593,1.8855016034814283,14.754265776699029,0.0953710409517449,2.7061177184466016,0.032941938606260705,71.71498786407767,0.6340834402529061,,,,
2020-03-30,1470,2.3471972789115645,0.021296519003302414,14.664591836734694,0.07361475485315774,2.701829931972789,0.00376826010279448,71.73850340136055,0.6265146153896143,4.0,1.0,2.0,1.0
2020-03-31,1800,3.0781444444444443,1.8176967146778242,14.746411111111112,0.09659234458626698,2.7057172222222223,0.031554298350053155,71.7185,0.6336979314873253,5.0,2.0,3.0,
2020-04-02,2000,2.331,0.029572576293489732,14.69435,0.07145999416024139,2.7021975,0.004328956419489582,71.7283,0.629637460500748,4.0,1.0,1.0,2.0
2020-04-03,800,4.0301125,2.409336576896159,14.788625,0.11300031289068284,2.70972125,0.04674368688675703,71.720375,0.6343463987183632,4.0,2.0,1.0,1.0
2020-04-07,669,2.3490732436472346,0.019782704713470545,14.63576980568012,0.06816597117228507,2.7020343796711512,0.004499868472389766,71.68460388639761,0.6548431041575686,3.0,0.0,1.0,2.0
